Date,HRT,Q_in,CO2,H2S,temp,pH,VFA,TS,VS,FW_VS,MY
2021-03-04,44.68004543733434,105.64,,102.5,35.5,7.68,1185.0,20.325000000000003,13.118200000000002,174,477.5878906675022
2021-03-05,44.31924882629108,106.5,,118.0,35.0,7.6878125,1312.34375,20.389843749999997,13.274450000000002,174,275.53035454103934
2021-03-06,53.29719963866305,88.56,,62.0,35.0,7.705,1592.5,20.472916666666666,13.618200000000002,174,445.2331752484191
2021-03-07,72.61538461538461,65.0,,63.5,36.0,7.7221875,1872.65625,20.54453125,13.961950000000002,174,513.5221175950486
2021-03-08,43.22344322344322,109.2,,114.5,36.0,7.73,2000.0,20.575,14.118200000000002,174,234.7372900088417
2021-03-09,41.00425679784554,115.11,,117.0,37.5,7.73,2000.0,20.575,14.118200000000002,174,291.56904390303333
2021-03-10,38.60309151876993,122.27,,117.0,38.0,7.73,2000.0,20.575,14.118200000000002,174,239.12088283984286
2021-03-11,40.20100502512563,117.41,,107.5,38.0,7.720000000000001,2065.0,21.475,14.168200000000002,174,332.28359310677683
2021-03-12,45.52908266615221,103.67,,103.0,38.0,7.703741554054053,2018.2270408163267,21.2953125,14.004137500000002,174,431.63712442997183
2021-03-13,73.30330796707563,64.39,,86.0,38.0,7.68027027027027,1943.188775510204,20.9,13.643200000000002,174,609.856129940931
2021-03-14,52.44444444444444,90.0,,86.0,38.0,7.659163851351352,1862.8061224489797,20.504687500000003,13.282262500000002,174,252.1279310344827
2021-03-15,49.85213350232361,94.68,,86.0,38.0,7.65,1800.0,20.325000000000003,13.118200000000002,174,235.3224564048774
2021-03-16,38.01546391752577,124.16,,126.0,38.0,7.652857142857143,1763.8863814756673,20.5375,13.555700000000002,174,275.01481218153805
2021-03-17,36.187993559763854,130.43,,190.5,39.0,7.66,1725.0,20.75,13.993200000000002,174,279.1175078718404
2021-03-18,42.912992090190016,109.99,,177.5,39.0,7.699999999999999,1650.0,20.1,13.918200000000002,174,345.0016041165707
2021-03-19,35.74674341108754,132.04000000000002,,137.0,38.5,7.69453125,1524.5738636363635,20.06300763248848,13.931049884969328,174,305.0212905702556
2021-03-20,43.862094600873526,107.61,,142.0,38.5,7.6825,1357.9545454545455,20.040034562211982,13.967049693251536,174,388.8095501315414
2021-03-21,42.90909090909091,110.0,,102.5,39.5,7.6704687499999995,1212.3579545454545,20.028294210829493,14.022374654907978,174,312.2746081504702
2021-03-22,35.36640191817773,133.46,,101.5,36.5,7.665,1150.0,20.025,14.093200000000003,174,243.29747085096741
2021-03-23,37.74188389573005,125.06,,129.0,36.5,7.671931818181818,1450.0,20.2625,14.312525153374235,174,292.9301153836963
2021-03-24,39.73398434211634,118.79,,130.5,38.0,7.6850000000000005,1750.0,20.5,14.493200000000002,174,367.8033872195984
2021-03-25,37.53777636392556,125.74,,145.5,37.5,7.725,1450.0,20.5,14.343200000000003,174,312.5911271936801
2021-03-26,41.81061210027461,112.89,,135.5,37.5,7.723591594827586,1549.453125,20.375,14.14943183139535,174,300.37672976338473
2021-03-27,43.41826878851991,108.71,,136.0,37.0,7.7195775862068965,1768.25,20.1,13.927211627906978,174,172.6837298855862
2021-03-28,50.212765957446805,94.0,,140.5,37.0,7.713274784482758,1987.046875,19.825000000000003,13.744235610465118,174,207.23187209586698
2021-03-29,38.49604436832232,122.61,,104.0,38.5,7.705,2086.5,19.700000000000003,13.668200000000002,174,183.40897969170538
2021-03-30,39.124668435013255,120.64,,160.0,38.0,7.675211206896552,1994.75,19.837057086614173,13.788396280991737,174,160.33607398472515
2021-03-31,34.99666345369615,134.87,,174.5,38.0,7.65,1903.0,20.200000000000003,13.993200000000002,174,166.48705564916065
2021-04-01,35.920852359208524,131.4,,146.5,37.0,7.7,2065.0,21.475,14.168200000000002,174,188.80525376581113
2021-04-02,36.62037396229344,128.89,,148.0,38.0,7.698754415742121,2029.4444444444443,21.45142866567322,14.165324322939544,174,234.12431566434182
2021-04-03,43.286867204695525,109.04,,128.5,38.0,7.687906662250924,1940.5555555555557,21.383460619043184,14.155108944517643,174,228.92257191286967
2021-04-04,65.55555555555556,72.0,,141.0,38.0,7.672282041728763,1825.0,21.275214794635374,14.13517134387352,174,327.7711645913155
2021-04-05,37.98181379254848,124.27,,109.0,39.0,7.656705856377987,1709.4444444444443,21.130810126975256,14.103129000146394,174,183.98335705809285
2021-04-06,38.55894126296872,122.41,,120.5,39.0,7.646003408400949,1620.5555555555557,20.954365550588307,14.05659939247548,174,211.88179774584566
2021-04-07,34.51301550160866,136.76,,120.5,38.0,7.645,1585.0,20.75,13.993200000000002,174,207.15551280370346
2021-04-08,38.90537421694692,121.32,,119.0,38.0,7.755,1625.0,20.325000000000003,13.118200000000002,174,182.10038712097958
2021-04-09,42.29390681003584,111.6,,123.5,37.5,7.752159869240349,1621.09375,20.092320165094343,13.001780502717391,174,296.2181230173444
2021-04-10,44.78603283043932,105.39,,117.5,37.5,7.744509651307597,1612.5,19.587853773584904,12.751527173913045,174,240.47606972678378
2021-04-11,52.44444444444444,90.0,,115.5,38.0,7.733354607721047,1603.90625,19.101960495283016,12.515947758152173,174,284.84045657726693
2021-04-12,35.80911918670814,131.81,,113.5,37.0,7.720000000000001,1600.0,18.925,12.44355,174,171.67300197864046
2021-04-13,37.04575778981242,127.41,,115.5,38.0,7.683995174346203,1633.8513513513512,19.031073113207547,12.478635305448542,174,195.29705214498944
2021-04-14,38.36774508210047,123.02,,109.5,38.5,7.654999999999999,1675.0,19.1,12.51855,174,218.67658188463892
2021-04-15,38.94710784718211,121.19,,91.5,38.0,7.71,1725.0,18.875,12.71855,174,202.66672072825702
2021-04-16,40.67212408444635,116.05,,85.5,38.0,7.7051704545454545,1698.9783653846152,18.88671875,12.67558125,174,227.66875157854076
2021-04-17,39.21242834593337,120.37,,83.5,38.0,7.694204545454546,1656.7307692307693,18.9125,12.58105,174,206.56120639522388
2021-04-18,47.2,100.0,,76.5,38.0,7.682386363636363,1617.3677884615386,18.938281250000003,12.48651875,174,261.15052011494254
2021-04-19,44.44444444444444,106.2,,109.5,38.5,7.675000000000001,1600.0,18.950000000000003,12.44355,174,200.90183886399552
2021-04-20,39.33988998166361,119.98,,137.0,38.0,7.6716477272727275,1609.9038461538462,18.851,12.58097970220441,174,161.15583440151903
2021-04-21,36.79451200498909,128.28,,138.0,38.0,7.67,1625.0,18.668,12.9233848,174,190.6643826901641
2021-04-22,36.76585137871943,128.38,,185.5,38.5,7.6899999999999995,1700.0,20.197000000000003,14.020899199999999,174,168.62018827009615
2021-04-23,36.05255117629087,130.92,,118.0,38.5,7.692580162129342,1700.1245914495762,19.81825925925926,13.799545834343434,174,143.69824864530767
2021-04-24,34.921574430304815,135.16000000000005,,119.5,38.5,7.694583846141223,1700.3986926386442,19.20740740740741,13.417590656565658,174,164.7665772026682
2021-04-25,49.68421052631579,95.0,,108.0,38.5,7.695919361984936,1700.6727938277122,18.491,12.952302145454546,174,257.4400907441016
2021-04-26,39.643877036788176,119.06,,140.5,38.5,7.696495019609774,1700.7973852772886,17.795592592592595,12.48094877979798,174,208.25929551602496
2021-04-27,43.69156715727113,108.03,,118.0,38.5,7.696219128965031,1700.6229572478817,17.247740740740742,12.080799038383837,174,178.82205453785184
2021-04-28,42.695612844866574,110.55,,119.5,38.5,7.695,1700.0,16.974000000000004,11.829121399999998,174,167.47928851042593
2021-04-29,39.218944744495225,120.35,,136.0,38.5,7.675000000000001,1575.0,16.950000000000003,11.7285,174,196.30915576694414
2021-04-30,34.505446304554425,136.79,,113.0,38.5,7.680468750000001,1589.0079941860465,17.000441576086956,11.767640624999999,174,171.1401758547585
2021-05-01,35.17400700499292,134.19,,112.0,38.5,7.6925,1618.6046511627906,17.076086956521742,11.853750000000002,174,205.5441782238771
2021-05-02,42.90909090909091,110.0,,114.0,38.5,7.7045312500000005,1645.1489825581396,17.144938858695653,11.939859375000001,174,236.33117293625912
2021-05-03,42.362232992281456,111.42,,80.0,38.0,7.71,1650.0,17.175,11.979,174,220.96237287925769
2021-05-04,41.65195905400636,113.32,,107.0,38.0,7.708703703703704,1633.2088539638717,16.7594131303315,11.70169757585574,174,207.03269350146672
2021-05-05,45.08118433619866,104.7,,111.0,37.5,7.706296296296296,1613.446131700353,15.949624770543139,11.159648634056797,174,220.2533017159042
2021-05-06,40.331538921644025,117.03,,93.0,37.0,7.705,1600.0,15.401093294460642,10.787640670553936,174,245.62936264500408
2021-05-07,40.02713704206242,117.92,,67.0,38.0,7.70625,1593.6709694415172,15.47625045553936,10.799859329446065,174,197.85826207910293
2021-05-08,43.98061871039881,107.32,,90.5,38.0,7.70875,1588.2310326659642,15.900838192419828,11.011416180758017,174,237.992971926262
2021-05-09,49.68421052631579,95.0,,95.0,37.0,7.710625,1582.4255795574288,16.37528015670554,11.258487609329446,174,241.7858439201452
2021-05-10,42.28632861494356,111.62,,81.0,36.5,7.71,1575.0,16.6,11.37725,174,200.05993240613162
2021-05-11,38.402082824831176,122.91,,90.0,36.0,7.689865962383976,1560.3365384615386,16.6355420624471,11.317638483965014,174,240.09464452543074
2021-05-12,34.88801833099268,135.29000000000002,,102.0,35.5,7.654999999999999,1550.0,16.735422740524783,11.353226239067055,174,183.72309207211754
2021-05-13,66.58202849485117,70.89,,85.0,37.0,7.605,1507.5,16.6768221574344,11.680646720116616,174,216.42777056245467
2021-05-14,40.480274442538594,116.6,,87.0,37.0,7.606630353117956,1510.2366641622841,17.037362742671398,12.038621195657697,174,182.55182764535402
2021-05-15,37.118590751808746,127.16,,80.0,37.0,7.61110067618332,1517.7404207362883,17.48814669476248,12.44217714416013,174,224.17816001561977
2021-05-16,39.333333333333336,120.0,,90.5,37.0,7.617779864763336,1528.9519158527423,18.00292459690756,12.874527008266686,174,209.03186063218394
2021-05-17,63.48352387357095,74.35,,90.0,37.0,7.626036814425245,1542.8117956423741,18.55544703230654,13.318883230620138,174,185.4079802734813
2021-05-18,39.69722455845248,118.9,,89.5,37.0,7.635240420736288,1558.2607062359127,19.119464584159303,13.75845825386325,174,54.88407142097581
2021-05-19,33.35689045936396,141.5,,107.5,37.0,7.644759579263711,1574.239293764087,19.66872783566577,14.176464520638799,174,42.448690142561226
2021-05-20,31.83166981386566,148.28,,66.5,37.5,7.6539631855747565,1589.6882043576259,20.176987370025827,14.556114473589552,174,56.287219891537916
2021-05-21,35.566272323110546,132.70999999999998,,79.5,38.0,7.662220135236664,1603.5480841472577,20.61799377043938,14.880620555358277,174,95.2134418059601
2021-05-22,36.5778053316801,129.04,,83.5,38.0,7.66889932381668,1614.7595792637117,20.965497620106323,15.133195208587745,174,167.19118548289407
2021-05-23,57.5609756097561,82.0,,82.0,38.0,7.673369646882044,1622.263335837716,21.193249502226564,15.297050875920732,174,179.18765769554247
2021-05-24,38.07679896740884,123.96,,88.5,37.0,7.675000000000001,1625.0,21.275,15.3554,174,169.26413275695162
2021-05-25,42.991164951270605,109.79,,108.0,37.0,7.67482853223594,1618.827160493827,21.26789393585124,15.352223558939727,174,166.61815189499703
2021-05-26,40.60913705583757,116.23,,68.0,37.0,7.674368998628259,1602.2839506172838,21.24460087560304,15.342522490551287,174,241.687446412731
2021-05-27,36.42818553677549,129.57,,68.5,37.5,7.673703703703705,1578.3333333333333,21.202158517552522,15.326039177023233,174,284.5980870412212
2021-05-28,41.33823787002977,114.18,,95.0,37.0,7.672914951989027,1549.938271604938,21.137604559996795,15.30251600054412,174,327.45839901909267
2021-05-29,48.7603305785124,96.8,,91.5,37.0,7.672085048010974,1520.0617283950617,21.047976701232983,15.271695343302511,174,250.70788508121973
2021-05-30,39.333333333333336,120.0,,88.5,37.25,7.671296296296297,1491.6666666666667,20.930312639558196,15.233319587486958,174,174.20742337164748
2021-05-31,40.07471557140431,117.78,,72.5,38.0,7.670631001371742,1467.716049382716,20.78165007326956,15.187131115286025,174,265.5929157810295
2021-06-01,35.21336914353924,134.04000000000002,,79.0,38.0,7.67017146776406,1451.1728395061727,20.599026700664183,15.132872308888262,245,198.06556373668533
2021-06-02,39.51774949765573,119.44,,58.0,36.5,7.67,1445.0,20.379480220039184,15.070285550482227,245,252.29397391910553
2021-06-03,42.244697037501126,111.73,,82.0,37.5,7.7,1650.0,18.92675230105239,13.748874819602623,245,302.96615748241476
2021-06-04,48.96265560165975,96.4,,80.5,38.0,7.699643347050754,1660.679923601586,18.911211131478645,13.705393885831832,245,235.32423151833345
2021-06-05,54.69926990381273,86.28999999999999,,59.0,38.0,7.698628257887517,1670.3081204496125,18.92052641470055,13.670862322398094,245,146.75593690947233
2021-06-06,78.66666666666667,60.0,,90.0,38.0,7.697037037037037,1678.9381145250422,18.951284177831845,13.643858001569408,245,220.42551020408163
2021-06-07,78.6319416290158,20.56,,58.5,38.0,7.6949519890260625,1686.6234298088393,19.000070447986264,13.622958795613783,245,628.7862304454857
2021-06-08,78.51238542797687,20.0,,58.5,38.0,7.6924554183813445,1693.4175902819666,19.06347125227755,13.606742576799233,245,337.02808163265297
2021-06-09,78.28492643142039,11.0,,59.5,38.0,7.689629629629629,1699.3741199253877,19.138072617819443,13.593787217393768,245,207.89061224489797
2021-06-10,77.92649300721688,0.0,,59.0,37.5,7.686556927297668,1704.5465427200656,19.22046057172568,13.582670589665387,245,inf
2021-06-11,77.41401352323682,0.0,,57.0,37.5,7.683319615912208,1708.988382646964,19.30722114111,13.57197056588211,245,inf
2021-06-12,76.72441634735075,0.0,,64.5,37.5,7.68,1712.7531636870458,19.394940353086138,13.560265018311938,245,inf
2021-06-13,75.8346298474292,0.0,,67.0,37.5,7.676680384087791,1715.8944098212746,19.48020423476784,13.546131819222882,245,inf
2021-06-14,74.72158239134262,20.0,,75.5,36.5,7.673443072702332,1718.465645030614,19.559598813268835,13.528148840882952,245,81.64082956506219
2021-06-15,73.36220234696158,0.0,,71.0,36.5,7.67037037037037,1720.5203932960271,19.62971011570287,13.504893955560155,245,inf
2021-06-16,71.73341808215658,0.0,,73.5,36.5,7.667544581618656,1722.1121785984772,19.687124169183676,13.474945035522502,245,inf
2021-06-17,69.8121579647981,67.61,,73.5,38.0,7.665048010973937,1723.2945249189274,19.728427000825,13.436879953037998,245,18.431761996323452
2021-06-18,50.61119450997212,93.26,,69.5,38.0,7.662962962962963,1724.120956238342,19.750204637740573,13.389276580374656,245,92.24113406889668
2021-06-19,48.41025641025641,97.5,,68.5,38.0,7.6613717421124825,1724.644996537683,19.749043107044145,13.330712789800483,245,148.39527995813708
2021-06-20,59.0,80.0,,73.5,38.0,7.660356652949245,1724.9201697979147,19.721528435849443,13.259766453583484,245,174.60854591836735
2021-06-21,41.50180251472787,113.73,,74.0,38.0,7.66,1725.0,19.664246651270208,13.175015443991674,245,110.19496049540892
2021-06-22,58.07086614173228,81.28,,74.5,38.0,7.660830903790087,1712.1218935362788,19.58155841878817,13.078324815302839,245,129.51774917644224
2021-06-23,51.36576341277615,91.89,,58.0,38.0,7.662973760932944,1677.651209746779,19.483620614197513,12.974371993068976,245,125.79380625903644
2021-06-24,34.895756321159254,135.26,,73.0,38.0,7.665903790087463,1627.8334020339983,19.375713580080664,12.865953406469387,245,88.61179376378678
2021-06-25,31.171575749570728,151.42000000000002,,72.0,38.0,7.669096209912537,1568.9139238004332,19.26311765902006,12.755865484683387,245,84.3949873173414
2021-06-26,31.675726461311324,149.01,,73.0,38.0,7.672026239067056,1507.1382284485808,19.15111319359813,12.646904656890282,245,80.12223532457075
2021-06-27,42.90909090909091,110.0,,74.0,38.0,7.674169096209914,1448.7517693809373,19.044980526397296,12.541867352269385,245,103.52395547309833
2021-06-28,37.72378516624041,125.12,,98.0,38.0,7.675000000000001,1400.0,18.950000000000003,12.44355,245,97.3532021504254
2021-06-29,36.31327896599477,129.98,,131.5,38.0,7.665564516129033,1349.5368483158122,18.89913756825726,12.366546392828202,245,94.34875695161894
2021-06-30,45.97701149425288,102.66,,135.0,38.5,7.655,1320.0,18.780108605632947,12.269705780031885,245,47.12387234262494
2021-07-01,34.57875457875458,136.5,,104.5,38.5,7.654390394265233,1400.08,18.452317585628776,12.12108951061941,245,4.8864005382372735
2021-07-02,47.56146715034261,99.24,,85.0,38.5,7.656680860215054,1591.04,17.973168981746444,11.949705067420286,245,3.172581003380796
2021-07-03,31.256208198132576,151.01,,82.5,39.0,7.661276129032258,1818.96,17.427067267487665,11.766151265143282,245,3.8545264606074205
2021-07-04,36.30769230769231,130.0,,84.5,39.0,7.667580931899641,2009.9199999999998,16.898416916354137,11.58102691849718,245,5.571915227629513
2021-07-05,37.80233861925356,124.86,,87.0,39.0,7.675,2090.0,16.471622401847576,11.404930842190753,245,28.08100010787592
2021-07-06,39.034072113794245,120.92,,87.5,39.0,7.689444444444444,1769.25,16.941588197469684,11.599317398670756,245,113.12070216773444
2021-07-07,38.799835593916974,121.65,,61.5,39.0,7.699999999999999,1448.5,17.43021877672217,11.79501389064991,245,117.39210850801479
2021-07-08,35.90718904526436,131.45,,82.5,38.0,7.68,1686.5,16.11241861310674,10.364779401605016,245,108.28613036694328
2021-07-09,39.58071278825996,119.25,,37.0,38.0,7.68546875,1603.205167844523,15.646604761293935,10.335403326171676,245,124.2128798185941
2021-07-10,33.47280334728034,141.01,,65.5,38.0,7.6975,1419.338780918728,15.305682912317922,10.458058106195793,245,153.6522029845908
2021-07-11,47.2,100.0,,56.0,38.0,7.7095312499999995,1233.928003533569,15.096274260459635,10.616728683523265,245,134.3630387755102
2021-07-12,40.862263007531816,115.51,,65.0,38.0,7.715,1146.0,15.025,10.695400000000001,245,175.65748702736227
2021-07-13,36.93559746459034,127.79,,67.5,38.0,7.6875,1306.6314730992283,15.528607871720116,10.725706786900808,245,137.5365419350305
2021-07-14,33.26520544083445,141.89,,68.0,37.5,7.66,1468.5,16.33396501457726,10.916534693877551,245,232.04942028964666
2021-07-15,33.76976461329326,139.77,,74.5,37.5,7.660692495145939,1464.8289241624216,17.001047343385316,11.280811319411487,245,211.25776603837502
2021-07-16,41.24792449532465,114.43,,74.5,37.5,7.66267748543782,1460.990917568508,17.715655149689475,11.685194494542003,245,244.51299341723927
2021-07-17,38.631527254869866,122.18,,75.0,38.0,7.66581622815673,1456.6384488933836,18.35832529013188,12.060140887517797,245,228.63806160866702
2021-07-18,36.30769230769231,130.0,,59.5,38.0,7.66996998058376,1451.4239868121726,18.809594621354673,12.336107166587563,245,165.7073532182104
2021-07-19,36.06081442432578,130.89,,69.0,38.5,7.675000000000001,1445.0,18.950000000000003,12.44355,245,107.90672335860774
2021-07-20,34.19546475403898,138.03,,58.5,38.5,7.6948912171872035,1417.1949957247648,18.784096075810325,12.474737254133064,245,265.73202808617475
2021-07-21,30.90421004386826,152.73000000000002,,72.5,38.0,7.72672338637138,1373.041942306827,18.509146623371095,12.52978265533448,245,187.59420719770915
2021-07-22,33.38992642897566,141.36,,57.0,37.5,7.745,1350.0,18.294752186588923,12.550911661807579,245,222.34664859152485
2021-07-23,34.33476394849785,137.47,,74.5,38.0,7.744753339404979,1528.125904768268,18.16220485548717,12.529119224933083,245,189.77357879938182
2021-07-24,39.085789996687645,120.76,,73.5,38.0,7.739655130540376,1975.5584508140132,18.021988266205955,12.49433791792406,245,147.24819341449728
2021-07-25,39.333333333333336,120.0,,54.0,38.0,7.732168032786886,2561.879885748647,17.877490281827015,12.447199631732392,245,90.89387755102041
2021-07-26,40.35567715458276,116.96,,65.5,38.0,7.724754705525196,3156.6724571835816,17.7320987654321,12.388336257309941,245,81.9263170384433
2021-07-27,30.27970233512959,155.88,,101.0,38.5,7.719877808136005,3629.518412730229,17.58920158010294,12.31837968560858,245,92.93799390425916
2021-07-28,30.293305949553943,155.81,,103.0,38.0,7.72,3850.0,17.452186588921283,12.237961807580174,245,117.33551853447881
2021-07-29,33.39937729974526,141.32,,73.0,38.0,7.74,3860.0,17.31780585249973,12.151600966418313,245,127.29084954106183
2021-07-30,41.45077720207254,113.87,,81.5,38.0,7.7353125,3445.497754491018,17.29547539750027,12.052730283581687,245,151.9597697338354
2021-07-31,40.17021276595744,117.5,,88.0,38.0,7.725,2585.1646706586826,17.410313411078718,11.940588192419824,245,115.50819626574034
2021-08-01,52.44444444444444,90.0,,68.0,39.0,7.7146875,1734.749251497006,17.528844330390886,11.830819376282259,245,153.56610884353742
2021-08-02,40.67562909341606,116.04,,47.0,38.0,7.71,1350.0,17.517592592592592,11.739068518518518,245,121.88151868813709
2021-08-03,36.88652703969991,127.96,,52.5,38.0,7.724259259259259,1365.8458616082705,17.401676384839647,11.664574052478134,245,121.25584525776553
2021-08-04,33.905610229150206,139.21,,72.0,38.0,7.75074074074074,1400.58061210543,17.296838894287873,11.597199411510635,245,180.1039891281561
2021-08-05,35.98932520015249,131.15,,68.5,38.0,7.765000000000001,1435.0,17.205542058093076,11.538526778965554,245,103.8469364413703
2021-08-06,36.69724770642202,128.62,,74.0,38.0,7.743125,1468.640162804065,17.07556031341108,11.46670083819242,245,106.56708100749239
2021-08-07,34.12870571221981,138.3,,76.0,38.0,7.695,1506.4301447147245,16.898418097397688,11.37861627254076,245,99.77567842755323
2021-08-08,39.333333333333336,120.0,,75.5,38.0,7.6468750000000005,1537.2550542680217,16.742202347208725,11.303980265360114,245,105.24527210884352
2021-08-09,44.01753240697566,107.23,,71.5,38.0,7.625,1550.0,16.675,11.2725,245,130.03991991275666
2021-08-10,34.292356873002035,137.64,,76.0,38.0,7.6390441176470585,1511.4696392473954,16.683372053975322,11.273983066872994,245,97.16125473729161
2021-08-11,32.75048570635581,144.12,,73.0,38.0,7.665,1430.0,16.70081317743623,11.278507964341099,245,94.7903674375662
2021-08-12,34.22521934595026,137.91,,59.0,38.0,7.7,1295.0,16.726868504992837,11.486188237678007,245,114.746403673499
2021-08-13,39.33661138428202,119.99,,69.5,37.5,7.693333333333333,1302.7777777777778,16.774306335486486,11.448989284009258,245,225.54641118052356
2021-08-14,37.01960784313726,127.5,,69.0,38.0,7.676666666666666,1322.2222222222222,16.842622405494005,11.342950574534466,245,190.32337735094035
2021-08-15,39.333333333333336,120.0,,67.0,38.0,7.655,1347.5,16.919028998784597,11.204296765638432,245,109.99930952380952
2021-08-16,37.799311283735086,124.87,,74.0,38.0,7.633333333333333,1372.7777777777778,16.990738399127462,11.069252513705958,245,65.65713566599058
2021-08-17,33.57280034141831,140.59,,69.0,38.0,7.616666666666667,1392.2222222222222,17.04496289029179,10.974042475121841,245,112.55011315287902
2021-08-18,33.27927800888388,141.82999999999998,,66.5,38.0,7.61,1400.0,17.06891475604677,10.954891306270882,245,152.2030715127481
2021-08-19,33.28631875881523,141.8,,61.5,38.0,7.6126000000000005,1386.8347826086956,17.063113934622677,11.044572806710908,245,234.7337828502346
2021-08-20,38.43022309070184,122.82,,65.0,38.0,7.6188,1354.5043478260868,17.03929212436457,11.221052373567456,245,241.733630433121
2021-08-21,47.285113203766784,99.82,,66.0,38.0,7.626200000000001,1313.7565217391307,17.001479249213837,11.438342059576904,245,247.586512866016
2021-08-22,49.68421052631579,95.0,,63.5,37.0,7.6324,1275.3391304347824,16.953705233111855,11.650453917475627,245,142.00027926960257
2021-08-23,48.61969509682736,97.08,,61.0,37.5,7.635,1250.0,16.9,11.8114,245,193.13946839551645
2021-08-24,37.55270904606572,125.69,,65.0,37.5,7.640000000000001,1221.195652173913,17.09331869073464,12.17773126993741,245,156.15091551777047
2021-08-25,36.19631901840491,130.4,,65.5,38.0,7.645,1200.0,17.743793490517163,12.898903209803244,245,198.72195442594216
2021-08-26,39.633890335040725,119.09,,46.5,37.0,7.6476889603764295,1207.5025582808814,18.71018916555741,13.775561982904037,245,233.01347463160263
2021-08-27,38.2402981446974,123.43,,48.5,37.0,7.65406688112929,1229.2476748426448,19.772447154665905,14.661233137986088,245,256.1193769252009
2021-08-28,48.45995893223819,97.4,,57.0,37.0,7.661600321693935,1264.0915122639667,20.75212795720256,15.428604585537418,245,225.56804048107952
2021-08-29,47.2,100.0,,57.5,37.0,7.66775584150572,1310.8902331235258,21.470792072527292,15.950364236046049,245,135.63563061224488
2021-08-30,37.696669595080266,125.21,,56.5,37.5,7.67,1368.5,21.75,16.0992,245,110.1551515902264
2021-08-31,35.22650944100306,133.99,,64.0,38.0,7.668136956843758,1623.4484492197735,21.389285640327017,15.696718870434566,245,159.56528738818463
2021-09-01,40.10536154303679,117.69,,50.5,38.0,7.665533470811528,2031.3075579432202,20.456867360990927,14.805728758184564,288,161.98186915248155
2021-09-02,37.32405503716591,126.46,,53.0,37.5,7.665,2244.5,19.177332361516036,13.66071895043732,288,180.625
2021-09-03,57.33025628567958,82.33,,54.0,38.0,7.666590325342465,2131.842457625282,17.778013277434056,12.477917022845126,288,220.40190561021365
2021-09-04,36.22409823484266,130.3,,56.0,38.0,7.668219178082191,1881.371553667418,16.492601400207285,11.442193790755125,288,129.13640263920868
2021-09-05,36.30769230769231,130.0,,61.5,38.0,7.669488441780822,1624.3398728758455,15.55522191325588,10.741003400896892,288,127.52405582264957
2021-09-06,38.60624897758874,122.26,,63.0,37.0,7.67,1492.0,15.2,10.5618,288,121.17809182843483
2021-09-07,35.279168846700045,133.79000000000002,,60.0,37.0,7.689107142857143,1499.439223166291,15.872649955392301,10.903002003931931,288,133.0380945262476
2021-09-08,39.79092901702917,118.62,,61.0,37.0,7.705,1520.0,16.55086502537523,11.181692215173294,288,94.95493751053786
2021-09-09,32.402004530788766,145.67000000000002,,58.5,36.5,7.6899999999999995,1490.0,15.581314868804665,11.180115253503118,288,77.98734582732659
2021-09-10,48.070068235054485,98.19,,65.0,36.5,7.694050300300301,1665.9603004291846,15.474494261718686,11.169873613270983,288,190.5528609498591
2021-09-11,37.2093023255814,126.85,,57.0,36.5,7.704294294294295,2070.4291845493563,15.412575227076367,11.150935369146406,288,150.8382111417685
2021-09-12,34.96296296296296,135.0,,52.5,36.5,7.717871621621621,2587.237124463519,15.390123831810698,11.132577544800261,288,131.99416152263376
2021-09-13,39.57075788061704,119.28,,54.0,36.25,7.731921921921922,3100.2145922746777,15.401706142854671,11.124077163903422,288,73.73993963782696
2021-09-14,35.510081251880834,132.92,,59.5,36.5,7.743584834834834,3493.192060085837,15.441888227141275,11.134711250126765,288,117.10450835088776
2021-09-15,31.79950144849424,148.43,,64.5,35.5,7.75,3650.0,15.505236151603498,11.173756827141165,288,136.81169387739823
2021-09-16,39.23524522028263,120.3,,65.5,35.5,7.75,1340.75,17.929386675305043,11.305907100506188,288,188.10875588805763
2021-09-17,37.074856649124186,127.31,,63.0,36.5,7.752272906157204,1355.1274052478134,17.87320321779505,11.339102488237405,288,167.0754239433055
2021-09-18,37.63955342902711,125.4,,61.5,37.5,7.755164752602768,1392.2059766763848,17.609265306122445,11.332950016363146,288,131.39215621123515
2021-09-19,47.2,100.0,,65.0,36.5,7.758499517011915,1442.9052478134113,17.219409027102905,11.302231638025457,288,145.0453125
2021-09-20,41.62257495590829,113.4,,68.0,36.5,7.762101177059854,1498.144752186589,16.785470467552102,11.261729306366373,288,103.54959705075446
2021-09-21,36.30769230769231,130.0,,68.0,36.5,7.765793710421809,1548.8440233236151,16.389285714285712,11.226224974527938,288,87.42687767094016
2021-09-22,36.19909502262444,130.39,,69.0,37.0,7.769401094772995,1585.9225947521868,16.112690854119425,11.210500595652189,288,101.28444128085832
2021-09-23,33.5417851051734,140.72,,63.0,39.0,7.77274730778863,1600.3000000000002,16.037521973868913,11.229338122881163,288,111.0671654901775
2021-09-24,34.629493763756415,136.3,,71.0,38.0,7.77565632714393,1590.3000000000002,16.099528243440233,11.310313332243204,288,144.77626329787236
2021-09-25,36.138121123956815,130.61,,66.0,38.0,7.777952130514114,1568.3000000000002,16.178172389590756,11.43613137294449,288,138.94716777684195
2021-09-26,36.30769230769231,130.0,,64.0,37.5,7.779458695574398,1546.3000000000002,16.27086083441313,11.55426825789382,288,128.00586004273507
